smiles_raw,smiles,valid_rdkit,in_training_set
Cc1cc(CN(Cc2nc3c(s2)C(C)(C)CC3)C(=S)NCC2CCCCO2)cc(C)c1O,Cc1cc(CN(Cc2nc3c(s2)C(C)(C)CC3)C(=S)NCC2CCCCO2)cc(C)c1O,True,False
COc1ccc(C(=O)N2CCn3nc(C4CC4)cc3C2)c2c1NC(=O)/C(=C/N1CCOCC1)C2,COc1ccc(C(=O)N2CCn3nc(C4CC4)cc3C2)c2c1NC(=O)/C(=C/N1CCOCC1)C2,True,False
Cc1cccc(C2CC2C(=O)NCC2CCCN2Cc2nnnn2C)c1,Cc1cccc(C2CC2C(=O)NCC2CCCN2Cc2nnnn2C)c1,True,False
NC(=O)c1ccc(C2CN(Cc3ccc(F)c(Br)c3)Cc3nccnc3N2)cc1,NC(=O)c1ccc(C2CN(Cc3ccc(F)c(Br)c3)Cc3nccnc3N2)cc1,True,False
C=CC(=O)Nc1cc(Nc2cc(Cl)c3ncc(C#N)c(NC(=O)OCC(C)C)c3c2)c(OC)cc1N(C)CCN(C)C,C=CC(=O)Nc1cc(Nc2cc(Cl)c3ncc(C#N)c(NC(=O)OCC(C)C)c3c2)c(OC)cc1N(C)CCN(C)C,True,False
CC(=O)Nc1ccc(Cl)c(Nc2nc(-c3ccccn3)cs2)c1,CC(=O)Nc1ccc(Cl)c(Nc2nc(-c3ccccn3)cs2)c1,True,False
N#Cc1ccc(N2CCC3CN(C(=O)c4ccncn4)CC3C2)nc1,N#Cc1ccc(N2CCC3CN(C(=O)c4ccncn4)CC3C2)nc1,True,False
CN(C)c1ncc2c(Nc3ccc(-c4ccncc4)cc3)ncnc2n1,CN(C)c1ncc2c(Nc3ccc(-c4ccncc4)cc3)ncnc2n1,True,False
O=C(Nc1nc2n(n1)CCCC2)c1ccc(-c2nn[nH]n2)nc1,O=C(Nc1nc2n(n1)CCCC2)c1ccc(-c2nn[nH]n2)nc1,True,False
CCn1c(C2CCN(Cc3ccccc3)C2)nnc1N1CCOC(C(C)OC)C1,CCn1c(C2CCN(Cc3ccccc3)C2)nnc1N1CCOC(C(C)OC)C1,True,False
CN(C)c1ncc2c(n1)CN(C(=O)c1cccc(-c3ccsc3)c1)CC2,CN(C)c1ncc2c(n1)CN(C(=O)c1cccc(-c3ccsc3)c1)CC2,True,False
CCCCC(=O)NC1CC2CCC1N2C(=O)C(NC(=O)OC)C(C)C,CCCCC(=O)NC1CC2CCC1N2C(=O)C(NC(=O)OC)C(C)C,True,False
O=C1CCCC(C(=O)Nc2ccnn2-c2cccc(Br)c2)N1,O=C1CCCC(C(=O)Nc2ccnn2-c2cccc(Br)c2)N1,True,False
O=C(Nc1cccnc1F)Nc1ccc(F)c(Nc2ccc(F)c(Cl)c2)c1,O=C(Nc1ccc(F)c(Nc2ccc(F)c(Cl)c2)c1)Nc1cccnc1F,True,False
CC(=O)NC(C)C(=O)NC1CN(C(=O)C(C)(C)c2ccccc2F)C1,CC(=O)NC(C)C(=O)NC1CN(C(=O)C(C)(C)c2ccccc2F)C1,True,False
CC(=O)N1CC2(CCN(C(=O)Nc3cccc(F)c3)CC2)C1,CC(=O)N1CC2(CCN(C(=O)Nc3cccc(F)c3)CC2)C1,True,False
C=C(C)C(CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1OCCC1O)OCc1nnc2n1CCCNC2,C=C(C)C(CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1OCCC1O)OCc1nnc2n1CCCNC2,True,False
CN(C)C(=O)N1CCC(NCC2CCS(=O)(=O)C2)CC1,CN(C)C(=O)N1CCC(NCC2CCS(=O)(=O)C2)CC1,True,False
Cc1cccc(OCc2nnc(N3CC4CC4(NC(=O)OC(C)(C)C)C3)n2CCC2=CCCC2)c1,Cc1cccc(OCc2nnc(N3CC4CC4(NC(=O)OC(C)(C)C)C3)n2CCC2=CCCC2)c1,True,False
CN1CCC(N2CC3OCCN(Cc4cccc(O)n4)C3C2)CC1=O,CN1CCC(N2CC3OCCN(Cc4cccc(O)n4)C3C2)CC1=O,True,False
CC(C)CCN1CCC(NC(=O)COc2ccc(F)cc2)C(F)(F)C1,CC(C)CCN1CCC(NC(=O)COc2ccc(F)cc2)C(F)(F)C1,True,False
CN(CCNC(=O)C1(C)CCOC1)c1ccc(C#N)c(Cl)n1,CN(CCNC(=O)C1(C)CCOC1)c1ccc(C#N)c(Cl)n1,True,False
Cc1nn(C)c(F)c1C(=O)N1Cc2cnn(-c3ccccc3)c2C(F)(F)C1,Cc1nn(C)c(F)c1C(=O)N1Cc2cnn(-c3ccccc3)c2C(F)(F)C1,True,False
O=C(NC1CC2CCC(C1)N2CCCO)c1cc2n(n1)CCOC2,O=C(NC1CC2CCC(C1)N2CCCO)c1cc2n(n1)CCOC2,True,False
CSC1CN(Cc2cnc(C(F)(F)F)s2)CC1N1CCCC1,CSC1CN(Cc2cnc(C(F)(F)F)s2)CC1N1CCCC1,True,False
O=C(NCc1ccco1)Nc1ccc(C2CN(Cc3ccc(Nc4ccc(N5CCN(Cc6ccccc6)CC5)nc4)C3)c(O)c2)cc1,O=C(NCc1ccco1)Nc1ccc(C2C=C(O)N(CC3=CC=C(Nc4ccc(N5CCN(Cc6ccccc6)CC5)nc4)C3)C2)cc1,True,False
COc1cc(OC2CCN(Cc3ccc(F)c4ncccc34)C2)cc(Cl)c1OC1CCN(C2CCC2)C1,COc1cc(OC2CCN(Cc3ccc(F)c4ncccc34)C2)cc(Cl)c1OC1CCN(C2CCC2)C1,True,False
CCOCCN(C)c1nnc(C2(OC(C)C)CCOC2)n1Cc1ccccc1,CCOCCN(C)c1nnc(C2(OC(C)C)CCOC2)n1Cc1ccccc1,True,False
COC(=O)C(c1ccc(Cl)cc1)N1CCC(C(=O)Nc2cnn(C)c2Cl)CC1,COC(=O)C(c1ccc(Cl)cc1)N1CCC(C(=O)Nc2cnn(C)c2Cl)CC1,True,False
C#CCN(Cc1ccccc1)Cc1ccc(Nc2ccccc2)cc1,C#CCN(Cc1ccccc1)Cc1ccc(Nc2ccccc2)cc1,True,False
Cc1cc(C)n(Cc2nnc(N3CCN(C(=O)NC(C)(C)C)CC3)n2C)n1,Cc1cc(C)n(Cc2nnc(N3CCN(C(=O)NC(C)(C)C)CC3)n2C)n1,True,False
OC(CSc1n[nH]c(-c2ccc3c(c2)OCCO3)n1)\c1ccco1,OC(CSc1n[nH]c(-c2ccc3c(c2)OCCO3)n1)c1ccco1,True,False
CCN(C)C(=O)COc1ccc(Nc2ccc(COc3ccc(Oc4ncc(-c5ccncc5)cc4F)cc3C)cc2)cc1,CCN(C)C(=O)COc1ccc(Nc2ccc(COc3ccc(Oc4ncc(-c5ccncc5)cc4F)cc3C)cc2)cc1,True,False
O=C(Nc1ccccc1OCCn1cnc2c(Nc3ccc(OCCN4CCC(N)CC4)cc3OC3CCOC3)nccc21)c1ccoc1,NC1CCN(CCOc2ccc(Nc3nccc4c3ncn4CCOc3ccccc3NC(=O)c3ccoc3)c(OC3CCOC3)c2)CC1,True,False
CN(C)c1ccc(CN2CCN(CC(=O)Nc3ccc(Br)cc3)CC2)cc1[N+](=O)[O-],CN(C)c1ccc(CN2CCN(CC(=O)Nc3ccc(Br)cc3)CC2)cc1[N+](=O)[O-],True,False
Cc1cc(CNc2ccc(N=c3cc[nH]cc3)cc2)ccc1N(C)C,Cc1cc(CNc2ccc(N=c3cc[nH]cc3)cc2)ccc1N(C)C,True,False
Cc1ccc(NC(=O)C(=O)NC(C)CCN(C)C)cc1N1CCOC1=O,Cc1ccc(NC(=O)C(=O)NC(C)CCN(C)C)cc1N1CCOC1=O,True,False
COc1ccc(-c2nc3cccnc3[nH]2)cc1-c1cnc2ccccc2c1,COc1ccc(-c2nc3cccnc3[nH]2)cc1-c1cnc2ccccc2c1,True,False
CCOc1cc2ncnc(Nc3ccc(OCC)cc3)c2cc1OCCCCNC(=O)/C=C/CCOCCO,CCOc1ccc(Nc2ncnc3cc(OCC)c(OCCCCNC(=O)/C=C/CCOCCO)cc23)cc1,True,False
CC(C)(C)OC(=O)Nc1ccc(Nc2c(F)ccc(F)c2F)c(F)c1F,CC(C)(C)OC(=O)Nc1ccc(Nc2c(F)ccc(F)c2F)c(F)c1F,True,False
Cc1cccc(S(=O)(=O)NC(C)(C)c2cccc(Cl)c2)c1,Cc1cccc(S(=O)(=O)NC(C)(C)c2cccc(Cl)c2)c1,True,False
CC1(C)CCCCC1NC(=O)C(=O)Nc1ccc(C2CCOC2)cc1,CC1(C)CCCCC1NC(=O)C(=O)Nc1ccc(C2CCOC2)cc1,True,False
COCc1ccc(C2CC2c2nc(-c3ccc4nccnc4c3)no2)o1,COCc1ccc(C2CC2c2nc(-c3ccc4nccnc4c3)no2)o1,True,False
CC(C)(C)n1cc(C(=O)Nc2nc(CN3CCN(c4ccccn4)CC3)ccc2)cn1,CC(C)(C)n1cc(C(=O)Nc2cccc(CN3CCN(c4ccccn4)CC3)n2)cn1,True,False
COc1cc2c(cc1NC(=O)c1c[nH]nc1-c1ccc(Cl)s1)NOCCO2,COc1cc2c(cc1NC(=O)c1c[nH]nc1-c1ccc(Cl)s1)NOCCO2,True,False
N#Cc1c[nH]c(C(=O)N2CCC3(CNC(=O)N3)c3ccc(Nc4ccc(N5CCN(Cc6ccccc6Br)cc5)cc4)cc23)c1,N#Cc1c[nH]c(C(=O)N2CCC3(CNC(=O)N3)c3ccc(Nc4ccc(N5C=CN(Cc6ccccc6Br)CC5)cc4)cc32)c1,True,False
CC(C)(C)n1ncc(C#N)c1Nc1cc(N2CCOCC2)ccn1,CC(C)(C)n1ncc(C#N)c1Nc1cc(N2CCOCC2)ccn1,True,False
Cc1cc(N2CCC(NC(=O)C(=O)NC3CCN(C)C3C)CC2)n[nH]1,Cc1cc(N2CCC(NC(=O)C(=O)NC3CCN(C)C3C)CC2)n[nH]1,True,False
CC(C)OCC(=O)NC1CCN(c2nc3ccccc3o2)CC1O,CC(C)OCC(=O)NC1CCN(c2nc3ccccc3o2)CC1O,True,False
Cc1cncc(C(=O)NC2CC23CCN(C(=O)C2CC2)CC3)c1,Cc1cncc(C(=O)NC2CC23CCN(C(=O)C2CC2)CC3)c1,True,False
Cc1coc(C)c1C(=O)N1CCC(NCc2ccns2)C(C)(C)C1,Cc1coc(C)c1C(=O)N1CCC(NCc2ccns2)C(C)(C)C1,True,False
NC(=O)NCCC(=O)N1CC2C(C1)C2NC(=O)/C=C/C1=CCCCCC1,NC(=O)NCCC(=O)N1CC2C(C1)C2NC(=O)/C=C/C1=CCCCCC1,True,False
COc1cc2c(Nc3cnc(Nc4cccc(F)c4)nc3)ncnc2cc1OCCCN(C)C,COc1cc2c(Nc3cnc(Nc4cccc(F)c4)nc3)ncnc2cc1OCCCN(C)C,True,False
Cc1ccnc(Nc2ccc(Nc3ccc4ncnc(Nc5cccc(F)c5)c4c3C)cc2)c1,Cc1ccnc(Nc2ccc(Nc3ccc4ncnc(Nc5cccc(F)c5)c4c3C)cc2)c1,True,False
CN(CC1CCN1Cc1nc(C2CC2)n[nH]1)C(=O)c1cn2c(n1)CCC2,CN(CC1CCN1Cc1nc(C2CC2)n[nH]1)C(=O)c1cn2c(n1)CCC2,True,False
COc1cccc(OC)c1CNC1CC2(CCN(C(=O)NCc3ccc(F)c(Oc4ccc(F)c(C)c4)c3)C2)NO1,COc1cccc(OC)c1CNC1CC2(CCN(C(=O)NCc3ccc(F)c(Oc4ccc(F)c(C)c4)c3)C2)NO1,True,False
CNC(=O)CC1CCN(c2nnc(-c3cnccn3)n2CCc2ccc(F)c(F)c2)CC1,CNC(=O)CC1CCN(c2nnc(-c3cnccn3)n2CCc2ccc(F)c(F)c2)CC1,True,False
CC(C)(O)CCC(=O)Nc1cc2cc[nH]c2cc1C(F)(F)F,CC(C)(O)CCC(=O)Nc1cc2cc[nH]c2cc1C(F)(F)F,True,False
N#Cc1ccc2c(c1)CCC2NCc1c(F)cc([N+](=O)[O-])cc1F,N#Cc1ccc2c(c1)CCC2NCc1c(F)cc([N+](=O)[O-])cc1F,True,False
COC(=O)c1nn(Cc2nccnc2C(F)(F)F)c(C(C)=O)c1C(C)C,COC(=O)c1nn(Cc2nccnc2C(F)(F)F)c(C(C)=O)c1C(C)C,True,False
CCc1cc(C(=O)NC2CN(C(=O)c3ccsc3C)CC2O)c(C)nn1,CCc1cc(C(=O)NC2CN(C(=O)c3ccsc3C)CC2O)c(C)nn1,True,False
O=C(NCc1cccc(OCc2ccccn2)c1)c1cc(Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)ccc1NCCS(C)(=O)=O,CS(=O)(=O)CCNc1ccc(Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cc1C(=O)NCc1cccc(OCc2ccccn2)c1,True,False
O=C(NCCC1CCCS1(=O)=O)c1ncn(-c2ccccc2F)n1,O=C(NCCC1CCCS1(=O)=O)c1ncn(-c2ccccc2F)n1,True,False
Cc1cc(-c2nn[nH]n2)ccc1OCc1cccc(Nc2cc(C(=O)NCCc3ccccc3)ncn2)c1,Cc1cc(-c2nn[nH]n2)ccc1OCc1cccc(Nc2cc(C(=O)NCCc3ccccc3)ncn2)c1,True,False
CSC(C)C(=O)N(C)CCCNc1cnc2ccc(F)cc2n1,CSC(C)C(=O)N(C)CCCNc1cnc2ccc(F)cc2n1,True,False
CCCn1ncc(C(=O)NCC2CN(C(=O)C(C)c3cccnc3)C2)c1N,CCCn1ncc(C(=O)NCC2CN(C(=O)C(C)c3cccnc3)C2)c1N,True,False
COc1cc(C(=O)NOC/C=C/Cl)c(Cl)cc1S(=O)(=O)O,COc1cc(C(=O)NOC/C=C/Cl)c(Cl)cc1S(=O)(=O)O,True,False
Cc1cocc1C(=O)N1CCCC(N(C)C(=O)CN2C(=O)CCC2=O)C1,Cc1cocc1C(=O)N1CCCC(N(C)C(=O)CN2C(=O)CCC2=O)C1,True,False
CN(Cc1cc(-c2ccc([N+](=O)[O-])cc2)on1)C1CC2CCC(C1)N2,CN(Cc1cc(-c2ccc([N+](=O)[O-])cc2)on1)C1CC2CCC(C1)N2,True,False
C=CCC(C)(O)CNS(=O)(=O)c1cc2ccccc2nc1OC,C=CCC(C)(O)CNS(=O)(=O)c1cc2ccccc2nc1OC,True,False
C=CCCn1cc(-c2cn(Cc3cccc4ncccc34)nn2)nn1,C=CCCn1cc(-c2cn(Cc3cccc4ncccc34)nn2)nn1,True,False
N#CCCC1CCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1,N#CCCC1CCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1,True,False
O=C(Nc1ccccc1Oc1ccccc1)N1CCn2cnc(-c3ccc(F)cc3)c2C1,O=C(Nc1ccccc1Oc1ccccc1)N1CCn2cnc(-c3ccc(F)cc3)c2C1,True,False
Nc1ccc2c(cnn2-c2ccc(S(=O)(=O)N3CCCOCC3)cc2)c1,Nc1ccc2c(cnn2-c2ccc(S(=O)(=O)N3CCCOCC3)cc2)c1,True,False
Cc1ccc(C(=O)NCC2CC3CCC2N(C(=O)C2CC2)C3)c(O)n1,Cc1ccc(C(=O)NCC2CC3CCC2N(C(=O)C2CC2)C3)c(O)n1,True,False
Cc1cc(C(=O)N2CCC(CNCC(=O)N(C)C)C2)c(C)s1,Cc1cc(C(=O)N2CCC(CNCC(=O)N(C)C)C2)c(C)s1,True,False
COCCn1c(C(O)c2ccccc2)nnc1N1CCN(c2nnc(C)s2)CC1,COCCn1c(C(O)c2ccccc2)nnc1N1CCN(c2nnc(C)s2)CC1,True,False
Cc1cc(F)ccc1-c1noc(C(C)(C)CCN2C(=O)c3ccccc3C2=O)n1,Cc1cc(F)ccc1-c1noc(C(C)(C)CCN2C(=O)c3ccccc3C2=O)n1,True,False
Cc1cc(NC(=O)C2CC2c2ccncc2)nn1-c1ccc(Cl)c(Cl)c1,Cc1cc(NC(=O)C2CC2c2ccncc2)nn1-c1ccc(Cl)c(Cl)c1,True,False
COc1cc2ncnc(Nc3ccc(OC(F)(F)F)c(C#N)c3)c2cc1OC,COc1cc2ncnc(Nc3ccc(OC(F)(F)F)c(C#N)c3)c2cc1OC,True,False
Cc1cccc(Nc2nccc(N3CCC(C)CC3)n2)c1OCc1ccc2ccccc2n1,Cc1cccc(Nc2nccc(N3CCC(C)CC3)n2)c1OCc1ccc2ccccc2n1,True,False
CC(Oc1nnc2n1CC(C1CC1)N(C(=O)CN(C)C)C2)c1ccc(Nc2ncccn2)cc1,CC(Oc1nnc2n1CC(C1CC1)N(C(=O)CN(C)C)C2)c1ccc(Nc2ncccn2)cc1,True,False
CC(C)(C)CN1CC2CN(C(=O)c3ccc(F)cc3)CC(C1)O2,CC(C)(C)CN1CC2CN(C(=O)c3ccc(F)cc3)CC(C1)O2,True,False
O=C1Nc2c(-c3cccc(Nc4ccc(N5CCN(C(=O)CO)CC5)cc4)c3)ccc3ncnc23NN2C1CCN(C1CCC(F)(F)CC1)C2,O=C1NC2=C(c3cccc(Nc4ccc(N5CCN(C(=O)CO)CC5)cc4)c3)C=CC3=NC=NC32NN2CN(C3CCC(F)(F)CC3)CCC12,True,False
O=C(NCC(O)c1ccc(-c2ccc3c(c2)[nH]c2ccccc23)cc1)c1ccccc1,O=C(NCC(O)c1ccc(-c2ccc3c(c2)[nH]c2ccccc23)cc1)c1ccccc1,True,False
CSCCNC(=O)C(=O)Nc1cc(N2CCCC2=O)ccc1F,CSCCNC(=O)C(=O)Nc1cc(N2CCCC2=O)ccc1F,True,False
CC(=O)NCC1=NOC2(CCC2)C1,CC(=O)NCC1=NOC2(CCC2)C1,True,False
C=CC(=O)Nc1cccc(-c2cnc3[nH]c(C(F)(F)F)cc3c2)c1,C=CC(=O)Nc1cccc(-c2cnc3[nH]c(C(F)(F)F)cc3c2)c1,True,False
O=C(NCc1cc(Cl)cc(Br)c1)Nc1ccc2c(c1)N(CC(F)(F)F)C(=O)C2,O=C(NCc1cc(Cl)cc(Br)c1)Nc1ccc2c(c1)N(CC(F)(F)F)C(=O)C2,True,False
CC(C)C(C)N(C)c1nccnc1Oc1ccccc1NC(=O)C#Cc1cccnc1,CC(C)C(C)N(C)c1nccnc1Oc1ccccc1NC(=O)C#Cc1cccnc1,True,False
CN(CC(O)COCC(F)(F)C(F)F)C1CC2CCC(C1)N2,CN(CC(O)COCC(F)(F)C(F)F)C1CC2CCC(C1)N2,True,False
Cc1ccc(Cl)cc1N(C)C(=O)/C=C/c1nc2ccccc2n1C(C)C,Cc1ccc(Cl)cc1N(C)C(=O)/C=C/c1nc2ccccc2n1C(C)C,True,False
Cc1cc(N2CC3CN(c4cnn(C)c4)C(=O)C3C2)c2c(-c3ccc(Nc4ccc(F)cc4)cc3)ccnc2n1,Cc1cc(N2CC3CN(c4cnn(C)c4)C(=O)C3C2)c2c(-c3ccc(Nc4ccc(F)cc4)cc3)ccnc2n1,True,False
O=C(NCCCC1C=CCC1)C(=O)Nc1ccc(N2C(=O)NC3(CCOCC3)C2=O)cc1,O=C(NCCCC1C=CCC1)C(=O)Nc1ccc(N2C(=O)NC3(CCOCC3)C2=O)cc1,True,False
O=C(NCCc1cc2ccc(Br)cc2o1)Nc1ccc(N2CCC(O)CC2)cc1,O=C(NCCc1cc2ccc(Br)cc2o1)Nc1ccc(N2CCC(O)CC2)cc1,True,False
Nc1ccnc(F)c1-c1cccc2nn3ccccc3c12,Nc1ccnc(F)c1-c1cccc2nn3ccccc3c12,True,False
CCc1nc(C(=O)Nc2nc3c(s2)CC(NC(=O)OC(C)(C)C)CC3)nn1-c1ccccc1,CCc1nc(C(=O)Nc2nc3c(s2)CC(NC(=O)OC(C)(C)C)CC3)nn1-c1ccccc1,True,False
CC(C)CC(=O)Nc1cccc(Cl)c1C(=O)N1CC2(CC2C(=O)NCCS(C)(=O)=O)C1,CC(C)CC(=O)Nc1cccc(Cl)c1C(=O)N1CC2(CC2C(=O)NCCS(C)(=O)=O)C1,True,False
O=C(Cc1ccco1)N1CC2(CCN(C3CC(Cl)(c4ccccc4)C3)C2)C2(CCN(C3CC3)S2)C1,O=C(Cc1ccco1)N1CC2(CCN(C3CC(Cl)(c4ccccc4)C3)C2)C2(CCN(C3CC3)S2)C1,True,False
O=C(Nc1cnn(-c2ccc(F)cc2)c1C(F)(F)F)c1ccco1,O=C(Nc1cnn(-c2ccc(F)cc2)c1C(F)(F)F)c1ccco1,True,False
Cc1nn(C)c(C)c1OC(=O)CN1CCCCC(N2CCCC2=O)C1,Cc1nn(C)c(C)c1OC(=O)CN1CCCCC(N2CCCC2=O)C1,True,False
O=C(Nc1cc(Cl)cc2cc[nH]c12)Nc1cc(C(N)=O)c2ccccc2n1,NC(=O)c1cc(NC(=O)Nc2cc(Cl)cc3cc[nH]c23)nc2ccccc12,True,False
CN(CC1CCN(C(=O)c2ccn(-c3cccc([N+](=O)[O-])c3)n2)C1)C(=O)OC(C)(C)C,CN(CC1CCN(C(=O)c2ccn(-c3cccc([N+](=O)[O-])c3)n2)C1)C(=O)OC(C)(C)C,True,False
Cn1nnc2cc(CNCc3ccc(Br)cc3Cl)ccc21,Cn1nnc2cc(CNCc3ccc(Br)cc3Cl)ccc21,True,False
Cc1ccc(-c2ccnn2C)c(CN2C(=O)CCC2=O)c1,Cc1ccc(-c2ccnn2C)c(CN2C(=O)CCC2=O)c1,True,False
CCC(CC)C(=O)N1CC2C(CNC(=O)C3(C(F)F)CC3)C2C1,CCC(CC)C(=O)N1CC2C(CNC(=O)C3(C(F)F)CC3)C2C1,True,False
O=C(Nc1ccc(-n2nnc3c(O)ncnc32)cc1)c1cccc2c(Cl)nccc12,O=C(Nc1ccc(-n2nnc3c(O)ncnc32)cc1)c1cccc2c(Cl)nccc12,True,False
NC(=O)c1cnc(N2CCC3NC(=O)CCC3CC2)c2cncc(Br)c12,NC(=O)c1cnc(N2CCC3CCC(=O)NC3CC2)c2cncc(Br)c12,True,False
CCc1nc2cc(NC(=O)C3(C)CCN(C(=O)c4cccc(Br)c4)C3)ccc2o1,CCc1nc2cc(NC(=O)C3(C)CCN(C(=O)c4cccc(Br)c4)C3)ccc2o1,True,False
O=C1NCCCC1N1CCN(c2ccc3nncn3n2)CC1,O=C1NCCCC1N1CCN(c2ccc3nncn3n2)CC1,True,False
COC(=O)c1ccc(Nc2ccc3c(c2)CCO3)c(Br)c1,COC(=O)c1ccc(Nc2ccc3c(c2)CCO3)c(Br)c1,True,False
CCOCC(=O)NC1C2CN(Cc3cccc(F)c3Cl)CC21,CCOCC(=O)NC1C2CN(Cc3cccc(F)c3Cl)CC21,True,False
O=C(Cc1cccs1)N1CCN(Cc2cccc(O)c2Cl)CC1,O=C(Cc1cccs1)N1CCN(Cc2cccc(O)c2Cl)CC1,True,False
Cc1cc(F)cc(Nc2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3F)ncc2C(F)(F)F)n1,Cc1cc(F)cc(Nc2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3F)ncc2C(F)(F)F)n1,True,False
C#CCOC(C)C(=O)Nc1cc(C(F)(F)F)c2cn[nH]c2c1,C#CCOC(C)C(=O)Nc1cc(C(F)(F)F)c2cn[nH]c2c1,True,False
CC(C)n1nnnc1-c1cccc(NC(=O)CCc2cnn(C)c2)c1,CC(C)n1nnnc1-c1cccc(NC(=O)CCc2cnn(C)c2)c1,True,False
CN(Cc1ccc(Br)s1)C(=O)c1ccc(N2CCC(O)CC2)cc1,CN(Cc1ccc(Br)s1)C(=O)c1ccc(N2CCC(O)CC2)cc1,True,False
COc1ccccc1OCC(=O)Nc1cc(NC(=O)CCC23N=C(c4ccccc4)N(C)CC3C2=O)ccc1F,COc1ccccc1OCC(=O)Nc1cc(NC(=O)CCC23N=C(c4ccccc4)N(C)CC2C3=O)ccc1F,True,False
O=C(NCc1cc2ccccc2o1)c1ccc(-c2ccc3ocnc3c2)cc1,O=C(NCc1cc2ccccc2o1)c1ccc(-c2ccc3ocnc3c2)cc1,True,False
C=CC(=O)Nc1cccc2c1CN(Cc1ccc(C(=O)O)cc1)CC2,C=CC(=O)Nc1cccc2c1CN(Cc1ccc(C(=O)O)cc1)CC2,True,False
CN(CCN(C)c1ccc(Nc2ncccn2)cc1)c1ccc(Nc2ccc3ncc(Cl)c(Nc4ccc(F)c(Cl)c4)c3c2)nc1N1CCCN(C2CN(C)CC2)CC1C(N)=O,CN1CCC(N2CCCN(c3nc(Nc4ccc5ncc(Cl)c(Nc6ccc(F)c(Cl)c6)c5c4)ccc3N(C)CCN(C)c3ccc(Nc4ncccn4)cc3)C(C(N)=O)C2)C1,True,False
COc1ccc(COC2CCCNC2)c(C)c1Oc1cccc(Br)c1,COc1ccc(COC2CCCNC2)c(C)c1Oc1cccc(Br)c1,True,False
O=C(O)c1ccnc(-c2cc(F)c(F)c(F)c2F)c1,O=C(O)c1ccnc(-c2cc(F)c(F)c(F)c2F)c1,True,False
CCC(C)(C)CCNc1ccc(COC(C)(C)C)cc1,CCC(C)(C)CCNc1ccc(COC(C)(C)C)cc1,True,False
CCc1nnc(N2CCN(c3ncnc4ccccc43)CC2)n1CCCCn1ccnc1C,CCc1nnc(N2CCN(c3ncnc4ccccc34)CC2)n1CCCCn1ccnc1C,True,False
Cc1nc(N2CC(Nc3nccc(C(F)(F)F)c3Cl)C(C)(C)C2)nc2ccccc12,Cc1nc(N2CC(Nc3nccc(C(F)(F)F)c3Cl)C(C)(C)C2)nc2ccccc12,True,False
CCC(NC(=O)Nc1cccc2c1CN(c1nccs1)C2)c1ccccc1,CCC(NC(=O)Nc1cccc2c1CN(c1nccs1)C2)c1ccccc1,True,False
COc1cc(F)cc(/C=C\C(=O)Nc2ccc3nnc(C(C)C)n3c2)c1,COc1cc(F)cc(/C=C\C(=O)Nc2ccc3nnc(C(C)C)n3c2)c1,True,False
Cc1ccc(N2CCN(c3nnnn3CC3CCN(C)C3c3ccc(OC(F)(F)F)cc3)CC2)c(C)c1,Cc1ccc(N2CCN(c3nnnn3CC3CCN(C)C3c3ccc(OC(F)(F)F)cc3)CC2)c(C)c1,True,False
CC(=O)Nc1ccc(C(=O)N2CCc3cc(C(F)(F)F)ccc32)c(F)c1F,CC(=O)Nc1ccc(C(=O)N2CCc3cc(C(F)(F)F)ccc32)c(F)c1F,True,False
Cc1cn2c(nc3ccc(-c4cc(CN5CCOCC5)ccc4F)cc32)s1,Cc1cn2c(nc3ccc(-c4cc(CN5CCOCC5)ccc4F)cc32)s1,True,False
CCCCOC1CC(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)C1(C)C,CCCCOC1CC(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)C1(C)C,True,False
C#CCN1CCC(C(=O)Nc2ccc(C#N)c(Br)c2)CC1,C#CCN1CCC(C(=O)Nc2ccc(C#N)c(Br)c2)CC1,True,False
Cc1ccc(CN2CC(O)C(NC(=O)C3CN(C(C)C)CCO3)C2)s1,Cc1ccc(CN2CC(O)C(NC(=O)C3CN(C(C)C)CCO3)C2)s1,True,False
CC(=O)N1CCC(NC(=O)c2ccc(Cl)c3[nH]ncc23)C1,CC(=O)N1CCC(NC(=O)c2ccc(Cl)c3[nH]ncc23)C1,True,False
O=C1C(Nc2ncc(Cl)c3ccccc23)CCN1c1ccccc1,O=C1C(Nc2ncc(Cl)c3ccccc23)CCN1c1ccccc1,True,False
CC(C)CN(c1nnc(-c2cccn2C)n1CC1(C)COC1)C1CCCC1,CC(C)CN(c1nnc(-c2cccn2C)n1CC1(C)COC1)C1CCCC1,True,False
CC1OC(=O)N(CCCN(C)C)c2ccc(-n3nnc4ccccc43)cc21,CC1OC(=O)N(CCCN(C)C)c2ccc(-n3nnc4ccccc43)cc21,True,False
